player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id
Clark Phillips III,2023,4,4.613532,1.153383,0.773532,0.005,5.241531,1.310383,0.878826,00-0038568
Shemar Jean-Charles,2023,1,0.94,0.94,0,0.004,1.067954,1.067954,0,00-0036645
Reggie Robinson,2022,1,0.825,0.825,0,0.004,1.012032,1.012032,0,00-0036372
Corey Ballentine,2023,1,1.14,1.14,0.06,0.005,1.295178,1.295178,0.068167,00-0035633
Corn Elder,2022,1,1.055,1.055,0.02,0.005,1.294174,1.294174,0.024534,00-0033289
Donte Deayon,2021,1,0.92,0.92,0,0.005,1.287496,1.287496,0,00-0032641
Davontae Harris,2022,1,1.035,1.035,0,0.005,1.26964,1.26964,0,00-0034388
Parry Nickerson,2023,1,1.08,1.08,0,0.005,1.227011,1.227011,0,00-0034274
T.J. Green,2022,1,1.035,1.035,0,0.005,1.26964,1.26964,0,00-0033059
Kevin Peterson,2021,1,0.92,0.92,0,0.005,1.287496,1.287496,0,00-0032848
KeiVarae Russell,2022,1,0.965,0.965,0,0.005,1.18377,1.18377,0,00-0033091
Ryan Neal,2023,1,2.627,2.627,0,0.012,2.98459,2.98459,0,00-0034527
Cordrea Tankersley,2021,1,0.92,0.92,0,0.005,1.287496,1.287496,0,00-0033462
Lafayette Pitts,2022,1,0.965,0.965,0,0.005,1.18377,1.18377,0,00-0032617
Montre Hartage,2021,2,1.8365,0.91825,0.0015,0.005,2.570094,1.285047,0.002099,00-0035339
Tae Hayes,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0035365
Brandin Echols,2021,4,3.654192,0.913548,0.174192,0.005,5.113867,1.278467,0.243773,00-0036504
Rodarius Williams,2021,4,3.653136,0.913284,0.173136,0.005,5.112389,1.278097,0.242296,00-0036570
Damarion Williams,2022,4,4.164336,1.041084,0.504336,0.005,5.108412,1.277103,0.618672,00-0037984
Cobie Durant,2022,4,4.164336,1.041084,0.504336,0.005,5.108412,1.277103,0.618672,00-0037839
Rachad Wildgoose,2023,1,0.94,0.94,0,0.004,1.067954,1.067954,0,00-0036573
Grant Haley,2022,1,0.965,0.965,0,0.005,1.18377,1.18377,0,00-0034502
Kyron Brown,2023,1,0.94,0.94,0,0.004,1.067954,1.067954,0,00-0035499
Will Redmond,2022,1,1.035,1.035,0,0.005,1.26964,1.26964,0,00-0033124
Maurice Canady,2022,1,1.035,1.035,0,0.005,1.26964,1.26964,0,00-0032438
Josiah Scott,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0036303
L'Jarius Sneed,2020,4,3.92932,0.98233,0.63432,0.005,5.063311,1.265828,0.817383,00-0036374
Thomas Graham Jr.,2023,1,0.94,0.94,0,0.004,1.067954,1.067954,0,00-0036908
Tay Gowan,2023,1,0.94,0.94,0,0.004,1.067954,1.067954,0,00-0036897
Kary Vincent Jr.,2022,1,0.207,0.207,0,0.001,0.253928,0.253928,0,00-0036662
Justin Layne,2019,4,3.68318,0.920795,0.92218,0.005,4.998322,1.24958,1.25146,00-0035650
Chris Wilcox,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0036667
Xavier Crawford,2022,1,1.015,1.015,0,0.005,1.245106,1.245106,0,00-0035293
Kevon Seymour,2023,1,1.08,1.08,0,0.005,1.227011,1.227011,0,00-0032942
Ugochukwu Amadi,2023,1,1.08,1.08,0,0.005,1.227011,1.227011,0,00-0035142
Teez Tabor,2023,1,1.08,1.08,0,0.005,1.227011,1.227011,0,00-0033545
Bennett Jackson,2021,1,0.875,0.875,0.1,0.005,1.224521,1.224521,0.139945,00-0031188
Tariq Woolen,2022,4,3.992216,0.998054,0.332216,0.005,4.897272,1.224318,0.407531,00-0037079
Zyon McCollum,2022,4,3.981732,0.995433,0.321732,0.005,4.884411,1.221103,0.39467,00-0037268
Amik Robertson,2020,4,3.7894,0.94735,0.4944,0.005,4.883011,1.220753,0.637083,00-0036375
John Reid,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0036304
DaRon Bland,2022,4,3.964788,0.991197,0.304788,0.005,4.863626,1.215906,0.373885,00-0037275
Chris Lammons,2023,2,2.135,1.0675,0,0.005,2.425618,1.212809,0,00-0034145
Samuel Womack,2022,4,3.943324,0.985831,0.283324,0.005,4.837296,1.209324,0.347555,00-0037830
Darius Rush,2023,4,4.19766,1.049415,0.35766,0.005,4.76905,1.192262,0.406345,00-0038388
Robert Jackson,2022,1,0.965,0.965,0,0.005,1.18377,1.18377,0,00-0034088
Brian Allen,2022,1,0.895,0.895,0,0.004,1.097901,1.097901,0,00-0033467
Jordan Miller,2022,1,0.965,0.965,0,0.005,1.18377,1.18377,0,00-0035285
Rico Gafford,2022,1,0.895,0.895,0,0.004,1.097901,1.097901,0,00-0034660
Linden Stephens,2022,1,0.895,0.895,0,0.004,1.097901,1.097901,0,00-0034130
Jamal Perry,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0033734
Blessuan Austin,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0035294
Kareem Orr,2022,2,1.905,0.9525,0,0.005,2.336873,1.168437,0,00-0035573
Ken Webster,2021,1,0.85,0.85,0,0.005,1.189534,1.189534,0,00-0035318
Cameron Mitchell,2023,4,4.177228,1.044307,0.337228,0.005,4.745836,1.186459,0.383132,00-0038585
Craig James,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0034310
Jimmy Moreland,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0035307
Kevin Toliver II,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0034603
Christian Benford,2022,4,3.85428,0.96357,0.19428,0.005,4.728065,1.182016,0.238324,00-0037288
Darrell Luter Jr.,2023,4,4.153512,1.038378,0.313512,0.005,4.718892,1.179723,0.356188,00-0038594
Kyu Blu Kelly,2023,4,4.149144,1.037286,0.309144,0.005,4.71393,1.178482,0.351225,00-0038381
Gregory Junior,2022,4,3.834264,0.958566,0.174264,0.005,4.703511,1.175878,0.213771,00-0037296
Herb Miller,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0035210
Jameson Houston,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,NA
Saivion Smith,2023,1,0.94,0.94,0,0.004,1.067954,1.067954,0,00-0035370
Terrell Bonds,2022,2,1.765,0.8825,0,0.004,2.165134,1.082567,0,00-0035137
Nate Meadors,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,00-0035108
Terell Smith,2023,4,4.115884,1.028971,0.275884,0.005,4.676142,1.169036,0.313438,00-0038395
Tyler Hall,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0035783
Anthony Chesley,2022,2,1.905,0.9525,0,0.005,2.336873,1.168437,0,00-0035393
Chris Jackson,2022,2,1.905,0.9525,0,0.005,2.336873,1.168437,0,00-0036240
Harrison Hand,2022,2,1.905,0.9525,0,0.005,2.336873,1.168437,0,00-0036344
Luq Barcoo,2023,1,0.94,0.94,0,0.004,1.067954,1.067954,0,00-0036101
Bryce Hall,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0036241
Tariq Castro-Fields,2023,2,1.855,0.9275,0,0.004,2.107504,1.053752,0,00-0037833
Derion Kendrick,2022,4,3.792012,0.948003,0.132012,0.005,4.65168,1.16292,0.16194,00-0037842
Ja'Sir Taylor,2022,4,3.792012,0.948003,0.132012,0.005,4.65168,1.16292,0.16194,00-0037307
Kindle Vildor,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0036307
Montaric Brown,2022,4,3.77598,0.943995,0.11598,0.005,4.632014,1.158003,0.142273,00-0037313
Faion Hicks,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0037319
Deane Leonard,2022,4,3.759664,0.939916,0.099664,0.005,4.611999,1.153,0.122258,00-0037320
Chase Lucas,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,00-0037321
Eric Scott,2023,4,4.058308,1.014577,0.218308,0.005,4.610729,1.152682,0.248024,00-0038604
Rodney Thomas,2022,4,3.755384,0.938846,0.095384,0.005,4.606749,1.151687,0.117008,00-0037323
Christian Holmes,2022,4,3.75388,0.93847,0.09388,0.005,4.604904,1.151226,0.115163,00-0037095
Mac McCain III,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,00-0036724
Kei'Trel Clark,2023,4,4.0486,1.01215,0.2086,0.005,4.599699,1.149925,0.236995,00-0038984
Kalon Barnes,2023,1,0.216,0.216,0,0.001,0.245402,0.245402,0,00-0037325
Jaylen Watson,2022,4,3.745368,0.936342,0.085368,0.004,4.594462,1.148615,0.104721,00-0037195
Christian Matthew,2023,1,0.240666,0.240666,0,0.001,0.273426,0.273426,0,00-0037747
Olaijah Griffin,2022,2,1.575,0.7875,0.015,0.004,1.932061,0.96603,0.018401,NA
Essang Bassey,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0035862
Elijah Campbell,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0034248
Jace Whittaker,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0036043
Bobby Price,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0036011
Myles Hartsfield,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0035950
Isaiah Rodgers,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0036222
Dee Delaney,2023,1,1.01,1.01,0,0.004,1.147482,1.147482,0,00-0034515
Tre Tomlinson,2023,4,4.039852,1.009963,0.199852,0.004,4.589761,1.14744,0.227056,00-0039134
Antonio Phillips,2021,3,2.45,0.816667,0.025,0.004,3.428658,1.142886,0.034986,NA
Lorenzo Burns,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0036807
Shakur Brown,2022,2,1.575,0.7875,0,0.004,1.932061,0.96603,0,NA
Isaiah Dunn,2023,1,0.94,0.94,0,0.004,1.067954,1.067954,0,00-0036506
Bryan Mills,2021,3,2.445,0.815,0.02,0.004,3.42166,1.140553,0.027989,NA
Nick McCloud,2022,2,1.765,0.8825,0,0.004,2.165134,1.082567,0,00-0036589
Mark Gilbert,2023,2,1.855,0.9275,0,0.004,2.107504,1.053752,0,00-0036530
Christian Braswell,2023,4,4.007596,1.001899,0.167596,0.004,4.553114,1.138278,0.190409,00-0038616
Trill Williams,2021,3,2.44,0.813333,0.115,0.004,3.414663,1.138221,0.160937,00-0036546
D.J. Daniel,2021,3,2.44,0.813333,0.115,0.004,3.414663,1.138221,0.160937,NA
Nick Nelson,2021,1,0.78,0.78,0,0.004,1.091573,1.091573,0,00-0034767
Jarrick Bernard-Converse,2023,4,4.004384,1.001096,0.164384,0.004,4.549465,1.137366,0.18676,00-0038401
A.J. Parker,2023,1,0.94,0.94,0,0.004,1.067954,1.067954,0,00-0036752
Marlon Character,2021,3,2.4325,0.810833,0.01,0.004,3.404167,1.134722,0.013995,NA
Erick Hallett,2023,4,3.994208,0.998552,0.154208,0.004,4.537904,1.134476,0.175199,00-0038620
Lawrence Woods,2021,3,2.43,0.81,0.005,0.004,3.400668,1.133556,0.006997,NA
Ka'dar Hollman,2023,2,1.995,0.9975,0,0.004,2.266561,1.133281,0,00-0034990
Greg Stroman,2023,2,1.995,0.9975,0,0.004,2.266561,1.133281,0,00-0034337
Andre Chachere,2023,2,1.995,0.9975,0,0.004,2.266561,1.133281,0,00-0034623
Tre Hawkins,2023,4,3.98952,0.99738,0.14952,0.004,4.532577,1.133144,0.169873,00-0038403
Brontae Harris,2021,3,2.4285,0.8095,0.0035,0.004,3.398569,1.132856,0.004898,NA
Jerry Jacobs,2021,3,2.4285,0.8095,0.0035,0.004,3.398569,1.132856,0.004898,00-0036748
Corey Straughter,2021,3,2.428,0.809333,0.003,0.004,3.39787,1.132623,0.004198,NA
Jaylon McClain-Sapp,2021,3,2.4275,0.809167,0.0025,0.004,3.39717,1.13239,0.003499,NA
Emmanuel Rugamba,2021,3,2.4265,0.808833,0.0015,0.004,3.39577,1.131923,0.002099,NA
Kiondre Thomas,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,00-0036688
Dionte Ruffin,2021,3,2.426,0.808667,0.001,0.004,3.395071,1.131691,0.001399,NA
Bryce Thompson,2023,2,1.855,0.9275,0,0.004,2.107504,1.053752,0,00-0036792
J.T. Ibe,2021,3,2.425,0.808333,0,0.004,3.393671,1.131223,0,NA
K.J. Sails,2021,3,2.425,0.808333,0,0.004,3.393671,1.131223,0,NA
Dominique Martin,2021,3,2.425,0.808333,0,0.004,3.393671,1.131223,0,NA
Manny Patterson,2021,3,2.425,0.808333,0,0.004,3.393671,1.131223,0,NA
Jaytlin Askew,2021,3,2.4275,0.808167,0.0025,0.004,3.39717,1.130991,0.003499,NA
Ameer Speed,2023,4,3.973332,0.993333,0.133332,0.004,4.514186,1.128546,0.151481,00-0038624
Jaylon Jones,2023,4,3.95348,0.98837,0.11348,0.004,4.491632,1.122908,0.128927,00-0038407
"Chauncey Gardner-Johnson, Jr.",2023,1,6.5,6.5,6.5,0.029,7.384786,7.384786,7.384786,00-0035253
Carrington Valentine,2023,4,3.94066,0.985165,0.10066,0.004,4.477067,1.119267,0.114362,00-0038408
Cory Trice,2023,4,3.924436,0.981109,0.084436,0.004,4.458634,1.114659,0.09593,00-0038639
Isaiah Bolden,2023,4,3.921684,0.980421,0.081684,0.004,4.455508,1.113877,0.092803,00-0038641
D.J. Ivey,2023,4,3.920656,0.980164,0.080656,0.004,4.45434,1.113585,0.091635,00-0038642
Alex Austin,2023,4,3.917784,0.979446,0.077784,0.004,4.451077,1.112769,0.088372,00-0038646
Nic Jones,2023,4,3.917784,0.979446,0.077784,0.004,4.451077,1.112769,0.088372,00-0038986
Ryan Lewis,2020,2,1.705,0.8525,0.035,0.004,2.197059,1.098529,0.045101,00-0033608
Madre Harper,2023,1,0.94,0.94,0,0.004,1.067954,1.067954,0,00-0036084
Isaiah Johnson,2022,1,0.895,0.895,0,0.004,1.097901,1.097901,0,00-0034980
Thakarius Keyes,2023,1,0.94,0.94,0,0.004,1.067954,1.067954,0,00-0036385
Stantley Thomas-Oliver,2023,1,0.2898,0.2898,0,0.001,0.329248,0.329248,0,00-0036315
Chris Claybrooks,2020,4,3.397388,0.849347,0.102388,0.004,4.377865,1.094466,0.131937,00-0036316
Dee Virgin,2021,1,0.252,0.252,0,0.001,0.352662,0.352662,0,00-0033779
Alijah Holder,2021,1,0.78,0.78,0,0.004,1.091573,1.091573,0,00-0034948
Adonis Alexander,2021,1,0.78,0.78,0,0.004,1.091573,1.091573,0,00-0034840
Delrick Abrams,2021,1,0.78,0.78,0,0.004,1.091573,1.091573,0,00-0035774
Alex Brown,2021,1,0.78,0.78,0,0.004,1.091573,1.091573,0,00-0035634
Khalil Dorsey,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,00-0036124
Nate Brooks,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,00-0035485
Chris Williamson,2022,2,1.765,0.8825,0,0.004,2.165134,1.082567,0,00-0036405
Iman Marshall,2019,4,3.195772,0.798943,0.675772,0.004,4.336877,1.084219,0.917068,00-0034979
Dylan Mabin,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,00-0035130
Lamar Jackson,2023,1,0.94,0.94,0,0.004,1.067954,1.067954,0,00-0036152
Kemon Hall,2023,1,0.94,0.94,0,0.004,1.067954,1.067954,0,00-0035542
Michael Jackson Sr.,2023,1,0.94,0.94,0,0.004,1.067954,1.067954,0,00-0035277
Kyler McMichael,2023,2,1.674,0.837,0.009,0.004,1.901867,0.950933,0.010225,00-0037484
Kader Kohou,2022,3,2.59,0.863333,0.04,0.004,3.177166,1.059055,0.049068,00-0037353
Duron Lowe,2023,2,1.665,0.8325,0,0.004,1.891641,0.945821,0,NA
Tristin McCollum,2023,2,1.74,0.87,0.025,0.004,1.976851,0.988425,0.028403,00-0037461
Josh Valentine-Turner,2022,3,2.58,0.86,0.02,0.004,3.164899,1.054966,0.024534,NA
Marcelino McCrary-Ball,2023,3,2.695,0.898333,0,0.004,3.061846,1.020615,0,00-0037526
Matt Hankins,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,NA
Caesar Williams,2022,3,2.58,0.86,0.02,0.004,3.164899,1.054966,0.024534,NA
Darrell Baker Jr.,2022,3,2.58,0.86,0.03,0.004,3.164899,1.054966,0.036801,00-0037549
DaMarcus Fields,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0037535
D'Angelo Ross,2023,2,1.855,0.9275,0,0.004,2.107504,1.053752,0,00-0034966
Sam Webb,2023,2,1.855,0.9275,0,0.004,2.107504,1.053752,0,00-0037516
Shaun Jolly,2023,2,1.855,0.9275,0,0.004,2.107504,1.053752,0,00-0037337
Ja'Quan McMillian,2022,3,2.575,0.858333,0.075,0.004,3.158766,1.052921,0.092003,00-0037384
Zyon Gilbert,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,00-0037373
Josh Thompson,2023,1,0.216,0.216,0,0.001,0.245402,0.245402,0,00-0037070
Cedric Boswell,2022,3,2.575,0.858333,0.03,0.004,3.158766,1.052921,0.036801,NA
Josh Blackwell,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,00-0037129
Chris Steele,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0037049
Dee Alford,2022,3,2.5705,0.856833,0.06,0.004,3.153245,1.051081,0.073602,00-0037034
Elijah Hamilton,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,NA
Benjie Franklin,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0037062
Jermaine Waller,2022,3,2.57,0.856667,0.065,0.004,3.152632,1.050878,0.079736,NA
Bryce Watts,2022,3,2.57,0.856667,0.01,0.004,3.152632,1.050878,0.012267,NA
Josh Jobe,2022,3,2.57,0.856667,0.135,0.004,3.152632,1.050878,0.165605,00-0037137
Mario Goodrich,2023,2,1.665,0.8325,0,0.004,1.891641,0.945821,0,00-0037136
Darren Evans,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0037372
Shabari Davis,2022,3,2.57,0.856667,0.06,0.004,3.152632,1.050878,0.073602,NA
Don Gardner,2023,2,1.665,0.8325,0,0.004,1.891641,0.945821,0,00-0037482
Bryce Cosby,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0037505
Brandon Sebastian,2022,3,2.5675,0.855833,0.0075,0.004,3.149565,1.049855,0.0092,NA
Josh Drayden,2022,3,2.567,0.855667,0.022,0.004,3.148952,1.049651,0.026988,NA
Travon Fuller,2022,3,2.567,0.855667,0.007,0.004,3.148952,1.049651,0.008587,NA
Jacobi Francis,2023,1,0.216,0.216,0,0.001,0.245402,0.245402,0,00-0037464
Allie Green IV,2022,3,2.5655,0.855167,0.0055,0.004,3.147112,1.049038,0.006747,NA
Isaac Taylor-Stuart,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0037577
David Vereen,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,NA
Quandre Mosely,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0037573
Vincent Gray,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0037536
Malkelm Morrison,2022,3,2.565,0.855,0.005,0.004,3.146499,1.048833,0.006134,NA
Dallis Flowers,2022,3,2.565,0.855,0.015,0.004,3.146499,1.048833,0.018401,00-0037395
Delonte Hood,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0037418
TJ Carter,2023,2,1.665,0.915,0,0.004,1.891641,1.039551,0,NA
Devin Taylor,2022,3,2.5635,0.8545,0.0035,0.004,3.144659,1.04822,0.004293,NA
Raleigh Texada,2022,3,2.563,0.854333,0.003,0.004,3.144045,1.048015,0.00368,NA
Brendan Radley-Hiles,2022,3,2.563,0.854333,0.003,0.004,3.144045,1.048015,0.00368,NA
Ja'Marcus Ingram,2023,2,1.673,0.8365,0.008,0.004,1.90073,0.950365,0.009089,00-0037661
Jaylon Jones,2022,3,2.5625,0.854167,0.0025,0.004,3.143432,1.047811,0.003067,00-0037106
Cortez Davis,2022,3,2.5625,0.854167,0.0025,0.004,3.143432,1.047811,0.003067,NA
Nijuel Hill,2022,3,2.5615,0.853833,0.0015,0.004,3.142205,1.047401,0.00184,NA
Allan George,2023,2,1.575,0.7875,0,0.004,1.789391,0.894695,0,00-0037415
Tre Swilling,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0037608
Denzel Williams,2022,3,2.561,0.853667,0.001,0.004,3.141592,1.047198,0.001227,NA
Marcel Dabo,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,NA
Junior Faulk,2022,3,2.56,0.853333,0.02,0.004,3.140365,1.046788,0.024534,NA
Brandin Dandridge,2022,3,2.56,0.853333,0,0.004,3.140365,1.046788,0,NA
Devin Hafford,2022,3,2.56,0.853333,0,0.004,3.140365,1.046788,0,NA
Abu Daramy-Swaray,2022,3,2.56,0.853333,0,0.004,3.140365,1.046788,0,NA
Devin Jones,2022,3,2.56,0.853333,0,0.004,3.140365,1.046788,0,NA
Carlins Platel,2022,3,2.56,0.853333,0,0.004,3.140365,1.046788,0,NA
Elijah Jones,2022,3,2.56,0.853333,0,0.004,3.140365,1.046788,0,NA
Tre Avery,2022,3,2.56,0.853333,0,0.004,3.140365,1.046788,0,00-0037593
Jarren Williams,2023,1,0.87,0.87,0,0.004,0.988425,0.988425,0,00-0035925
Zane Lewis,2021,2,1.485,0.7425,0,0.004,2.078186,1.039093,0,NA
Lavert Hill,2023,1,0.75,0.75,0,0.003,0.852091,0.852091,0,00-0035885
Donte Vaughn,2022,1,0.705,0.705,0,0.003,0.864827,0.864827,0,00-0035911
John Brannon,2022,1,0.705,0.705,0,0.003,0.864827,0.864827,0,00-0035899
Josh Nurse,2021,2,1.485,0.7425,0,0.004,2.078186,1.039093,0,00-0036126
Javaris Davis,2022,2,1.575,0.7875,0,0.004,1.932061,0.96603,0,00-0035880
Tino Ellis,2023,2,1.665,0.8325,0,0.004,1.891641,0.945821,0,00-0035858
Corey Mayfield Jr.,2023,3,2.72,0.906667,0.035,0.004,3.090249,1.030083,0.039764,00-0038453
Mark Milton,2023,3,2.72,0.906667,0.055,0.004,3.090249,1.030083,0.062487,00-0038538
Kaleb Hayes,2023,3,2.72,0.906667,0.125,0.004,3.090249,1.030083,0.142015,00-0038668
Jordan Perryman,2023,3,2.7175,0.905833,0.1,0.004,3.087409,1.029136,0.113612,NA
Gemon Green,2023,3,2.715,0.905,0.105,0.004,3.084569,1.02819,0.119293,00-0038478
D'Shawn Jamison,2023,3,2.715,0.905,0.14,0.004,3.084569,1.02819,0.159057,00-0038877
Starling Thomas V,2023,3,2.715,0.905,0.02,0.004,3.084569,1.02819,0.022722,00-0038663
Mekhi Garner,2023,3,2.7125,0.904167,0.1175,0.004,3.081728,1.027243,0.133494,00-0038482
Steven Gilmore,2023,3,2.71,0.903333,0.075,0.004,3.078888,1.026296,0.085209,00-0038655
Cameron McCutcheon,2023,3,2.71,0.903333,0.015,0.004,3.078888,1.026296,0.017042,00-0038946
Rejzohn Wright,2023,3,2.71,0.903333,0.09,0.004,3.078888,1.026296,0.102251,00-0038781
Jaylin Williams,2023,3,2.71,0.903333,0.05,0.004,3.078888,1.026296,0.056806,00-0038812
Keenan Isaac,2023,3,2.707,0.902333,0.012,0.004,3.07548,1.025159,0.013633,00-0038819
Eli Ricks,2023,3,2.705,0.901667,0.04,0.004,3.073207,1.024403,0.045445,00-0038487
Tiawan Mullen,2023,3,2.705,0.901667,0.03,0.004,3.073207,1.024403,0.034084,00-0038871
Kahlef Hailassie,2023,3,2.705,0.901667,0.1,0.004,3.073207,1.024403,0.113612,00-0038523
Colby Richardson,2023,3,2.705,0.901667,0.01,0.004,3.073207,1.024403,0.011361,00-0038779
Art Green,2023,3,2.705,0.901667,0.18,0.004,3.073207,1.024403,0.204502,00-0038788
Myles Brooks,2023,3,2.705,0.901667,0.15,0.004,3.073207,1.024403,0.170418,00-0038733
Keidron Smith,2023,3,2.705,0.901667,0.135,0.004,3.073207,1.024403,0.153376,00-0038696
Jaydon Grant,2023,3,2.705,0.901667,0.04,0.004,3.073207,1.024403,0.045445,00-0038915
Steven Jones,2023,3,2.705,0.901666,0.025,0.004,3.073207,1.024402,0.028403,00-0038846
Timarcus Davis,2023,3,2.704,0.901333,0.009,0.004,3.072071,1.024023,0.010225,00-0038968
Azizi Hearn,2023,3,2.703,0.901,0.018,0.004,3.070935,1.023645,0.02045,NA
Ty Okada,2023,3,2.7025,0.900833,0.0075,0.004,3.070367,1.023455,0.008521,00-0038765
Divaad Wilson,2023,3,2.7025,0.900833,0.0175,0.004,3.070367,1.023455,0.019882,00-0038674
Arquon Bush,2023,3,2.7025,0.900833,0.0075,0.004,3.070367,1.023455,0.008521,00-0038755
Cole Coleman,2023,3,2.7025,0.900833,0.0075,0.004,3.070367,1.023455,0.008521,NA
Reese Taylor,2023,3,2.7,0.9,0.07,0.004,3.067527,1.022509,0.079528,00-0038521
Anthony Witherstone,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038522
Quavian White,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038931
Avery Young,2023,3,2.7,0.9,0.015,0.004,3.067527,1.022509,0.017042,00-0038885
Daewood Davis,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038688
Caleb Biggers,2023,3,2.7,0.9,0.01,0.004,3.067527,1.022509,0.011361,00-0038712
Tyler Richardson,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,NA
Cameron Brown,2023,3,2.7,0.9,0.005,0.004,3.067527,1.022509,0.005681,00-0038859
Ethan Bonner,2023,3,2.7,0.9,0.08,0.004,3.067527,1.022509,0.09089,00-0038684
Kenneth George,2022,3,2.56,0.833333,0,0.004,3.140365,1.022254,0,NA
Tyon Davis,2023,3,2.6985,0.8995,0.0035,0.004,3.065823,1.021941,0.003976,00-0038361
D'Angelo Mandell,2023,3,2.698,0.899333,0.003,0.004,3.065254,1.021751,0.003408,00-0038739
Nick Whiteside,2023,3,2.698,0.899333,0.003,0.004,3.065254,1.021751,0.003408,00-0038841
Jeremy Lucien,2023,3,2.698,0.899333,0.003,0.004,3.065254,1.021751,0.003408,00-0038451
C.J. Coldon,2023,3,2.6975,0.899167,0.0025,0.004,3.064686,1.021563,0.00284,00-0038803
D.J. Stirgus,2023,3,2.6975,0.899167,0.0025,0.004,3.064686,1.021563,0.00284,00-0038838
Derrick Langford,2023,3,2.697,0.899,0.002,0.004,3.064118,1.021373,0.002272,00-0038501
A.J. Uzodinma,2023,3,2.697,0.899,0.002,0.004,3.064118,1.021373,0.002272,00-0038872
Isaiah Norman,2023,3,2.6965,0.898833,0.0015,0.004,3.06355,1.021183,0.001704,00-0038517
Derrek Pitts,2023,3,2.696,0.898667,0.001,0.004,3.062982,1.020994,0.001136,00-0038827
James Campbell,2023,3,2.696,0.898667,0.001,0.004,3.062982,1.020994,0.001136,NA
Montrae Braswell,2023,3,2.696,0.898667,0.001,0.004,3.062982,1.020994,0.001136,NA
Lance Boykin,2023,3,2.696,0.898666,0.001,0.004,3.062982,1.020993,0.001136,00-0038753
Leonard Johnson,2023,3,2.695,0.898333,0,0.004,3.061846,1.020615,0,NA
Nehemiah Shelton,2023,3,2.695,0.898333,0,0.004,3.061846,1.020615,0,NA
Jordan Swann,2023,3,2.695,0.898333,0,0.004,3.061846,1.020615,0,00-0039039
Anthony Kendall,2023,3,2.695,0.898333,0,0.004,3.061846,1.020615,0,00-0038848
NaJee Thompson,2023,3,2.695,0.898333,0,0.004,3.061846,1.020615,0,00-0038811
